id,target,train_preds,train_probs
24099879,0,0,0.19
32915532,0,0,0.15
588185708806644683,0,0,0.03
11927858,1,1,0.83
27579129,0,0,0.15
3731127,1,1,0.84
52257690,1,1,0.78
16815385,1,1,0.79
15775915,1,1,0.76
48138330,0,0,0.11
51000636,1,1,0.74
12713709,0,0,0.08
279579,1,1,0.84
31444865,1,1,0.73
619411878473196151,0,0,0.03
20361362,1,1,0.82
51291786,1,1,0.81
54246540,0,0,0.14
52412214,1,1,0.78
40685319,0,0,0.1
51945576,0,0,0.15
11865010,0,0,0.12
14370619,0,0,0.05
12810240,1,1,0.93
548775771722848000,0,0,0.15
630712957769108784,0,0,0.12
28992633,0,0,0.16
32915283,1,1,0.87
32672654,1,1,0.81
37910419,1,1,0.83
2606283,0,0,0.13
41794959,0,0,0.11
24734470,1,1,0.85
40282487,0,0,0.15
23061714,0,0,0.1
624608469583666821,0,0,0.02
13047170,1,1,0.77
39719725,0,0,0.05
10366847,0,0,0.13
28161298,0,0,0.05
39731295,0,0,0.07
9839787,1,1,0.86
13884284,0,0,0.1
34129468,1,1,0.84
18958720,1,1,0.83
581367194414424526,0,0,0.15
53258912,1,1,0.75
31001428,1,1,0.81
5094824,1,1,0.76
7971968,1,1,0.85
28247866,1,1,0.72
25297547,1,1,0.83
46624779,1,1,0.85
31410197,1,1,0.83
585615596393162582,0,0,0.17
17361917,1,1,0.84
51234003,1,1,0.84
29851448,1,1,0.83
16809643,1,1,0.77
34466441,1,1,0.82
42623805,0,0,0.03
31509038,1,1,0.72
11101117,0,0,0.15
2512990,1,1,0.73
9445278,1,1,0.74
7293821,1,1,0.8
7897605,1,1,0.74
8522149,1,1,0.83
8524259,0,0,0.05
9238563,1,1,0.8
9477671,1,1,0.82
9597053,1,1,0.78
9956213,1,1,0.77
11362008,1,1,0.85
12588161,1,1,0.68
12892550,0,0,0.1
13238464,1,1,0.83
13620753,1,1,0.8
14556351,0,0,0.18
15272064,1,1,0.83
15815105,1,1,0.79
16690039,1,1,0.86
17238122,1,1,0.77
17238244,1,1,0.78
17424096,0,0,0.1
18109670,1,1,0.81
19144944,1,1,0.79
19388806,1,1,0.84
19468058,0,0,0.16
19703543,0,0,0.03
19840044,1,1,0.8
19983672,0,0,0.14
20011950,0,0,0.05
20014682,0,0,0.06
20015604,0,0,0.1
20072558,0,0,0.14
20214612,0,0,0.13
20232827,0,0,0.11
20329857,0,0,0.08
20329904,1,1,0.68
20332534,1,1,0.68
20354050,0,0,0.13
20442080,0,0,0.06
20463851,0,0,0.12
20537027,0,0,0.01
20555651,1,1,0.82
20638909,0,0,0.14
20843302,1,1,0.88
21552585,0,0,0.1
22215712,1,1,0.77
23234197,1,1,0.82
23320790,1,1,0.88
24780208,1,1,0.8
25425938,0,0,0.15
25873321,1,1,0.72
27546916,1,1,0.74
27631253,1,1,0.78
29382038,1,1,0.83
29730707,1,1,0.72
30340285,1,1,0.77
30442754,0,0,0.18
31005128,1,1,0.88
31907842,1,1,0.73
32018098,1,1,0.79
32133603,1,1,0.79
32318245,0,0,0.12
32496063,0,0,0.15
32640764,1,1,0.69
32887885,1,1,0.8
33344083,1,1,0.82
33528630,1,1,0.79
33564568,0,0,0.11
33901803,1,1,0.89
34158635,1,1,0.74
34604471,1,1,0.81
34614134,1,1,0.77
36806045,0,0,0.11
37040733,1,1,0.85
37157862,1,1,0.84
37723906,1,1,0.82
37815385,0,0,0.17
38976509,0,0,0.18
38980158,1,1,0.76
38981095,1,1,0.74
39128949,1,1,0.79
39487339,0,0,0.17
39969910,1,1,0.8
40070743,1,1,0.86
40354562,0,0,0.15
40861468,0,0,0.15
41338909,1,1,0.78
42243993,1,1,0.87
42472856,1,1,0.79
42817285,1,1,0.74
43739946,1,1,0.85
45791126,1,1,0.77
46030321,0,0,0.17
46299140,1,1,0.73
46883743,0,0,0.11
46898377,1,1,0.84
47091813,1,1,0.74
47958424,1,1,0.73
47987577,1,1,0.79
48000304,1,1,0.85
48138030,1,1,0.8
48186390,1,1,0.82
48384939,0,0,0.17
48546846,1,1,0.84
48551936,0,0,0.15
48881053,1,1,0.71
49034912,0,0,0.19
49127320,0,0,0.14
49634988,1,1,0.61
49922598,0,0,0.04
50066652,1,1,0.81
50119734,0,0,0.1
50349038,1,1,0.82
50447645,0,0,0.19
50484701,0,0,0.14
50599685,0,0,0.17
50664432,0,0,0.07
50664808,0,0,0.16
50665003,0,0,0.09
50778095,0,0,0.11
50877729,0,0,0.1
50919816,0,0,0.17
50933490,0,0,0.02
50996786,1,1,0.78
51004299,0,0,0.16
51019464,0,0,0.14
51021341,0,0,0.13
51022955,0,0,0.08
51023356,0,0,0.09
51104836,1,1,0.81
51498765,0,0,0.16
51580229,1,1,0.83
51773506,0,0,0.06
51783712,0,0,0.01
51909986,1,1,0.75
52092873,0,0,0.04
52149787,0,0,0.15
52354445,1,1,0.86
52593926,0,0,0.22
52685109,0,0,0.11
52685196,1,1,0.68
53256374,1,1,0.81
53387368,0,0,0.07
53401652,0,0,0.03
53481782,0,0,0.11
53546584,0,0,0.22
54056293,0,0,0.13
54092629,0,0,0.04
54093080,0,0,0.03
54093317,0,0,0.04
54181067,0,0,0.08
54187528,0,0,0.13
54248038,0,0,0.16
54298128,0,0,0.05
54298325,0,0,0.08
54375906,1,1,0.74
545109071654438830,0,0,0.06
554979564451017024,1,1,0.78
565639133635114859,1,1,0.65
570356863947805933,0,0,0.04
571217279528206547,0,0,0.08
572042860728365603,0,0,0.09
573159601656563571,1,1,0.67
573939723498729158,0,0,0.07
576183999330485141,0,0,0.05
578121072035360620,0,0,0.1
583694758993198434,1,1,0.76
586351092417840398,0,0,0.08
34284906,0,0,0.05
48658485,1,1,0.9
22251361,1,1,0.84
20761499,0,0,0.03
5547474,0,0,0.07
53498833,0,0,0.04
603194147304379084,1,1,0.7
41673144,0,0,0.08
17480381,1,1,0.9
46523684,1,1,0.84
628886410571652812,0,0,0.07
30819792,0,0,0.16
52060126,1,1,0.72
579340904339771300,0,0,0.13
11827107,1,1,0.91
19328496,0,0,0.01
50621178,0,0,0.0
51344381,0,0,0.0
8759787,1,1,0.9
632633632653629018,0,0,0.08
13238460,0,0,0.01
628431771757480939,0,0,0.13
11018472,0,0,0.06
1651294,0,0,0.13
50447826,0,0,0.01
50267814,0,0,0.01
12543356,0,0,0.01
26769886,0,0,0.06
554566053550737740,0,0,0.03
633505435957662899,0,0,0.01
1019374,0,0,0.01
49258337,1,1,0.95
49128746,1,1,1.0
48664840,1,1,0.85
571012680613817337,0,0,0.03
31655996,0,0,0.0
26880448,0,0,0.02
645459135010018104,0,0,0.0
21281167,0,0,0.13
51390708,0,0,0.01
51829321,0,0,0.0
635191791205830384,0,0,0.0
1672827,1,1,0.94
40394974,1,1,0.96
21245826,0,0,0.18
49418300,1,1,1.0
49340394,1,1,1.0
614399871569223218,0,0,0.0
28229916,0,0,0.09
1778252,0,0,0.04
1947803,0,0,0.06
22703888,1,1,0.91
51587118,0,0,0.04
8087695,0,0,0.07
22867996,0,0,0.03
20995372,1,1,0.93
5094683,1,1,0.94
51828708,0,0,0.04
24022395,0,0,0.01
49740577,0,0,0.03
31964612,0,0,0.04
1398981,0,0,0.11
1463030,0,0,0.15
21373,1,1,0.85
1479769,0,0,0.09
40560,1,1,0.77
1483988,0,0,0.08
1511274,0,0,0.15
62799,1,1,0.93
75284,1,1,0.97
1511816,0,0,0.17
106365,0,0,0.11
1625508,0,0,0.08
118903,1,1,0.73
134606,0,0,0.19
169225,0,0,0.15
172259,1,1,0.75
211039,0,0,0.11071428571428571
214303,1,1,0.92
231717,0,0,0.09
241788,1,1,0.91
251163,0,0,0.18
1743193,1,1,0.79
307827,0,0,0.16
310377,0,0,0.08
1847892,1,1,0.82
363117,0,0,0.17
1857302,0,0,0.2
1870059,0,0,0.09
1879601,0,0,0.13
1892611,0,0,0.16
373730,0,0,0.19
428323,0,0,0.1
1926272,0,0,0.13
1941552,0,0,0.12
456783,0,0,0.12
1950761,1,1,0.98
480365,0,0,0.09
497579,0,0,0.13
509740,0,0,0.08
1984463,0,0,0.13
523466,0,0,0.19
564669,1,1,0.76
2045313,1,1,0.75
598609,1,1,0.84
2046601,1,1,0.83
600955,1,1,0.85
656780,1,1,0.71
2057269,1,1,0.85
706286,1,1,0.72
2096985,0,0,0.09
725538,1,1,0.79
2102840,1,1,0.79
727926,0,0,0.13
739565,0,0,0.16
2111028,1,1,0.93
743215,1,1,0.81
2155694,1,1,0.99
743259,0,0,0.2
743260,0,0,0.16
2170740,1,1,0.77
743286,1,1,0.8
754226,1,1,0.8
764019,1,1,0.82
791279,1,1,0.82
2197461,1,1,0.78
842171,1,1,0.91
2217061,1,1,0.98
844336,1,1,0.85
2226722,1,1,0.85
2235281,1,1,0.74
922716,0,0,0.11
944400,1,1,0.92
2241035,1,1,0.79
952133,1,1,0.89
2268571,1,1,0.87
969522,0,0,0.15
2268664,1,1,0.99
976347,1,1,0.89
2268672,1,1,0.97
978835,0,0,0.23
995505,1,1,0.77
2274878,0,0,0.09
1001567,1,1,0.81
2305412,0,0,0.12
1010153,0,0,0.13
2328846,0,0,0.19
1013938,1,1,0.81
2374778,0,0,0.13
2386717,1,1,1.0
1024086,0,0,0.11
1079815,0,0,0.02
1104348,0,0,0.08
1108171,0,0,0.11
1115287,1,1,0.81
2405200,0,0,0.16
2442012,0,0,0.21
2444992,0,0,0.13
1133453,1,1,0.86
1240799,0,0,0.15
2448155,0,0,0.09
1292308,1,1,0.9
1309927,0,0,0.13
1348837,0,0,0.14
2496109,0,0,0.16
1357007,0,0,0.14
1364787,0,0,0.01
2500968,1,1,1.0
1367908,1,1,0.81
2508656,0,0,0.1
2513061,1,1,0.87
2515292,1,1,0.8
1388553,1,1,0.91
2515500,1,1,0.75
3281500,1,1,0.84
3334410,1,1,0.74
2547455,0,0,0.1
2554048,1,1,0.86
3339021,1,1,0.85
3344696,1,1,0.94
3395770,0,0,0.06
2632537,0,0,0.04
3416695,0,0,0.11
2672540,1,1,0.85
3440809,0,0,0.13
3447088,1,1,0.8
2676760,0,0,0.06
3448865,1,1,0.8
3469628,0,0,0.15
2737475,1,1,0.79
2764903,0,0,0.14
3544603,1,1,0.79
2805569,1,1,0.71
2809199,0,0,0.13
3550391,1,1,0.84
3554692,1,1,0.82
2861174,1,1,0.76
3654787,0,0,0.21
3657216,1,1,0.84
3667097,0,0,0.17
2897527,1,1,0.81
3706161,1,1,0.8
3758972,0,0,0.12
3051872,0,0,0.15
3104528,0,0,0.15
3821482,0,0,0.17
3828638,1,1,0.81
3897960,1,1,0.8
3917492,1,1,0.81
3132652,0,0,0.09
3938025,1,1,0.74
3153857,1,1,0.82
4015250,1,1,0.69
4052133,0,0,0.06
4076753,0,0,0.16
4077762,0,0,0.06
3177772,0,0,0.12
4092562,1,1,0.79
4099330,0,0,0.06
3215941,0,0,0.07
4105082,1,1,0.9
4136279,0,0,0.07
3245647,0,0,0.09
4143270,0,0,0.05
4146085,1,1,0.93
3272579,1,1,0.83
4277502,0,0,0.15
4219465,0,0,0.14
4318893,0,0,0.16
4231492,1,1,0.89
4237854,0,0,0.07
4325327,1,1,0.69
4365909,0,0,0.16
4249517,0,0,0.08
4258408,1,1,0.91
4365934,0,0,0.09
4369192,0,0,0.08
4262343,1,1,0.92
4378059,0,0,0.01
6239859,0,0,0.15
6249957,1,1,0.78
6276519,1,1,0.83
4412661,0,0,0.04
4432028,1,1,0.89
6290802,1,1,0.8
6290814,0,0,0.1
4512404,1,1,0.92
6304764,1,1,0.83
4549763,0,0,0.19
4559276,0,0,0.11
4565355,0,0,0.12
6316882,0,0,0.18
6327574,0,0,0.15
6336040,0,0,0.08
4580381,1,1,0.85
4602925,1,1,0.8
6377482,0,0,0.1
4603203,1,1,0.77
4617283,1,1,0.89
6448373,0,0,0.11
4637694,1,1,0.84
6475531,1,1,0.75
4645802,0,0,0.16
6488488,0,0,0.2
4660686,0,0,0.15
6490623,1,1,0.88
4691531,0,0,0.14
6505215,0,0,0.16
4692983,0,0,0.12
6578610,0,0,0.16
6661059,0,0,0.11
4775852,0,0,0.1
4832288,1,1,0.8
6679092,0,0,0.0
6688454,0,0,0.17
6705632,1,1,0.96
6730792,0,0,0.07
6833523,0,0,0.19
6834708,1,1,0.81
6926755,1,1,0.98
4881147,1,1,0.72
6938654,0,0,0.18
4921804,0,0,0.07
7001647,0,0,0.12
4925118,0,0,0.09
4968778,1,1,0.92
7019630,0,0,0.14
4987979,1,1,0.72
7024747,0,0,0.1
4999136,1,1,0.75
7037699,0,0,0.13
5008287,0,0,0.16
7066357,0,0,0.1
7114063,0,0,0.13
5106391,1,1,0.76
5121988,1,1,0.86
7262110,0,0,0.22
5231307,0,0,0.06
5259279,1,1,0.93
7305266,0,0,0.06
5329995,0,0,0.04
7307115,0,0,0.05
7348804,1,1,0.71
7349901,0,0,0.06
7374603,0,0,0.01
5335433,0,0,0.13
5344549,0,0,0.04
7461980,0,0,0.12
5395511,1,1,0.85
5411768,0,0,0.02
7479487,1,1,0.85
5447833,1,1,0.88
5459004,0,0,0.16
7479617,1,1,0.86
7480207,1,1,0.9
5482480,0,0,0.12
7528267,1,1,0.97
7544766,0,0,0.02
7555372,1,1,0.67
5488552,0,0,0.18
7564179,1,1,0.96
7583387,0,0,0.1
7591031,1,1,0.92
5535452,0,0,0.22
5561368,0,0,0.16
5601215,0,0,0.16
7603798,1,1,0.86
5606356,0,0,0.16
7622315,1,1,0.83
7674277,0,0,0.18
5648497,1,1,0.75
7679755,0,0,0.14
7699331,0,0,0.18
7711875,1,1,0.65
5709514,0,0,0.12
5716662,1,1,0.83
7735419,0,0,0.11
7746406,1,1,0.96
7773067,0,0,0.15
5750853,0,0,0.12
7783495,1,1,0.96
7791355,0,0,0.25
5774926,0,0,0.08
5784888,1,1,0.8
5814150,0,0,0.15
7803043,1,1,0.79
5825094,1,1,0.87
7827537,1,1,0.84
5825468,1,1,0.95
5840694,1,1,0.9
7827683,0,0,0.19
7828828,0,0,0.02
7844355,0,0,0.21
5970242,1,1,0.92
7853333,0,0,0.06
5992960,0,0,0.15
6018316,1,1,0.78
7858199,0,0,0.1
6030777,0,0,0.04
7860219,0,0,0.21
6074575,1,1,0.84
7876128,0,0,0.02
7876232,1,1,0.76
6079496,0,0,0.08
7902829,1,1,0.82
6088560,1,1,0.76
6092949,0,0,0.06
6131415,0,0,0.12
7970984,0,0,0.12
8013298,0,0,0.09
6147187,1,1,1.0
8017647,1,1,0.84
6159339,1,1,0.78
6172005,1,1,0.81
8072672,0,0,0.16
6185829,1,1,0.73
6186092,1,1,0.64
8085766,0,0,0.19
9463114,1,1,0.69
8088629,1,1,0.88
9463269,1,1,0.85
9477894,0,0,0.22
8102677,0,0,0.21
8119000,1,1,0.69
9513866,0,0,0.14
9549156,1,1,0.85
8134905,0,0,0.11
9552138,1,1,0.86
9572161,0,0,0.07
8213401,0,0,0.12
9596866,1,1,0.74
8221120,0,0,0.14
9613648,0,0,0.08
9616795,0,0,0.04
9617172,0,0,0.12
8235510,0,0,0.06
9618601,0,0,0.11
9652669,0,0,0.14
9665614,1,1,0.8
9668330,0,0,0.21
9698519,0,0,0.1
9700276,0,0,0.01
9717293,0,0,0.13
9726331,0,0,0.12
9741200,0,0,0.09
9778243,1,1,0.76
9783831,0,0,0.02
9787705,0,0,0.19
9798491,0,0,0.1
9864870,1,1,0.88
8339500,0,0,0.14
8373039,1,1,0.78
9865209,1,1,0.68
8374289,0,0,0.16
8421703,1,1,0.79
8423374,1,1,0.71
9902837,1,1,0.74
8431143,0,0,0.03
8441237,1,1,0.84
9909029,0,0,0.22
8471027,0,0,0.12
8471123,0,0,0.12
9910451,0,0,0.26
8473858,0,0,0.15
8485702,0,0,0.12
9942015,1,1,0.96
8489702,0,0,0.12
9942210,1,1,0.79
8497835,1,1,0.83
9957321,0,0,0.1
8501390,0,0,0.09
8502363,0,0,0.12
8524699,0,0,0.13
8554434,0,0,0.09
8570858,0,0,0.05
8634099,1,1,0.77
8674455,0,0,0.09
8721627,1,1,0.82
9962672,0,0,0.06
9996469,0,0,0.09
8740353,0,0,0.13
10001457,0,0,0.12
10005528,0,0,0.14
8757841,0,0,0.004543233082706767
8759043,0,0,0.18
8764438,0,0,0.12
10023746,0,0,0.11
10033206,0,0,0.04
8797785,0,0,0.17
10061082,0,0,0.1
10068138,1,1,0.85
8817316,0,0,0.13
8820761,0,0,0.15
10071684,0,0,0.14
8829333,1,1,1.0
8830296,0,0,0.1
10107544,0,0,0.12
8843217,1,1,0.85
8868607,0,0,0.13
10156347,0,0,0.15
8870201,0,0,0.21
10193059,1,1,0.79
10209800,0,0,0.11
8935773,0,0,0.04
10214271,0,0,0.13
8946712,1,1,0.85
10233191,1,1,0.83
10235251,0,0,0.17
10278173,0,0,0.05
8986307,0,0,0.21
8990846,0,0,0.03
10282287,0,0,0.06
8995123,1,1,0.84
10312808,1,1,0.86
9018922,0,0,0.1
10316398,1,1,0.83
9047841,1,1,0.8
10320312,0,0,0.14
9090803,0,0,0.11
10320814,0,0,0.24
10339238,0,0,0.03
10343505,1,1,0.91
9097082,1,1,0.82
9166160,0,0,0.06
9183782,0,0,0.02
10344619,0,0,0.19
9199361,1,1,0.74
9219386,0,0,0.09
10363673,0,0,0.1
10365225,0,0,0.08
9242429,1,1,0.73
10393268,0,0,0.12
9260261,0,0,0.04
10416072,1,1,0.82
9281040,0,0,0.2
10417804,0,0,0.12
9301350,0,0,0.16
10476757,1,1,0.86
9364139,0,0,0.12
10502015,0,0,0.19
9389706,0,0,0.03
10502288,0,0,0.04
10518150,0,0,0.09
9438576,1,1,0.97
10526315,1,1,0.67
9459809,1,1,0.86
10529185,0,0,0.07
10551548,0,0,0.04
10576814,0,0,0.05
10552594,0,0,0.15
10590770,0,0,0.09
10569022,1,1,0.75
10595590,0,0,0.13
10574846,1,1,0.84
10597190,0,0,0.06
10597528,1,1,0.79
10598753,0,0,0.02
10598926,1,1,0.87
10616091,0,0,0.09
10958941,0,0,0.11
10961124,0,0,0.16
10616975,1,1,0.86
10632869,0,0,0.04
10635268,0,0,0.19
10637376,1,1,0.82
10654084,0,0,0.07
10994358,1,1,0.91
10656148,1,1,0.72
10664064,0,0,0.05
10996467,1,1,0.9
10673940,1,1,0.89
10676932,0,0,0.06
10701338,0,0,0.06
10707353,0,0,0.12
11023946,0,0,0.01
10710282,0,0,0.17
11033056,0,0,0.06
11035926,0,0,0.13
10724330,0,0,0.08
11038453,0,0,0.14
10748105,0,0,0.2
11040436,1,1,0.77
10749299,0,0,0.11
10750762,0,0,0.07
11040894,1,1,0.79
11061133,1,1,0.91
10751720,0,0,0.0
11069497,1,1,0.82
10752061,0,0,0.03
10758500,1,1,0.97
11183866,0,0,0.06
11221021,1,1,0.7
10768157,0,0,0.06
11418799,0,0,0.13
10768576,0,0,0.04
10772810,0,0,0.1
11547006,1,1,0.7
11552844,0,0,0.13
10773949,1,1,0.81
11608024,0,0,0.07
10782516,0,0,0.09
11612449,0,0,0.16
11638020,0,0,0.1
10791813,0,0,0.11
10794588,0,0,0.11
10804287,0,0,0.07
10808730,0,0,0.08
10810567,1,1,0.76
11639398,0,0,0.14
10810814,0,0,0.05
10811159,1,1,0.77
11753055,0,0,0.02
10812146,1,1,0.93
10812891,0,0,0.06
11803586,0,0,0.1
10813851,0,0,0.09
11888260,0,0,0.15
10814736,0,0,0.11
11891157,1,1,0.77
10815199,1,1,0.74
10830511,0,0,0.19
10830598,1,1,0.71
11949320,1,1,0.85
10832838,0,0,0.23
10835300,0,0,0.06
11989476,0,0,0.04
12073828,1,1,0.78
10839542,0,0,0.03
10863562,0,0,0.15
12090789,0,0,0.12
10865423,0,0,0.07
10876240,1,1,0.95
10877623,1,1,0.93
12190894,1,1,0.8
10879912,0,0,0.15
12206301,1,1,0.75
10885191,0,0,0.2
10888086,0,0,0.14
12229046,0,0,0.11
10890500,0,0,0.1
10900561,1,1,0.8
10900802,1,1,0.7
12276426,0,0,0.11
10905986,0,0,0.0
12294828,0,0,0.12
10907542,0,0,0.04
12326134,0,0,0.04
10911159,0,0,0.07
10912061,1,1,0.79
10920023,0,0,0.02
12359305,0,0,0.01
10929290,0,0,0.07
12360665,0,0,0.12
12390057,0,0,0.12
10929303,1,1,0.86
10929526,1,1,0.88
10929882,1,1,0.82
12430753,0,0,0.06
10930927,1,1,0.86
10942653,1,1,0.78
10947263,0,0,0.1
12473694,0,0,0.17
10955848,1,1,0.81
13147889,1,1,0.77
13238201,0,0,0.15
12511665,0,0,0.0
12567572,0,0,0.12
13266604,1,1,0.83
13360872,1,1,0.8
12709410,0,0,0.02
12710658,0,0,0.06
13361592,0,0,0.16
12737040,0,0,0.02
13362279,0,0,0.13
12737421,0,0,0.04
12737555,0,0,0.01
13370199,0,0,0.18
13395285,0,0,0.04
12761625,0,0,0.03
12781985,1,1,0.76
13466297,0,0,0.16
12782851,0,0,0.09
12791433,0,0,0.12
13468964,1,1,0.78
12798438,0,0,0.09
13491122,1,1,0.78
12810026,1,1,0.9
13562623,1,1,0.98
12872051,0,0,0.19
13576904,0,0,0.01
12917424,0,0,0.08
12934150,0,0,0.14
13587533,0,0,0.1
12972621,1,1,0.87
13599918,0,0,0.06
13607588,0,0,0.09
13623812,0,0,0.11
13042210,0,0,0.12
13130135,1,1,0.83
13625793,1,1,1.0
13636562,0,0,0.07
13134347,0,0,0.02
13641281,1,1,0.8
13135353,0,0,0.09
13655186,1,1,1.0
13656010,1,1,1.0
13137504,0,0,0.25
13656166,1,1,1.0
13137944,0,0,0.09
14609983,1,1,0.78
13656360,1,1,0.99
14611475,1,1,0.74
14656222,1,1,0.89
13656488,1,1,0.98
13656586,1,1,0.98
14697853,0,0,0.22
14721406,0,0,0.02
13656680,1,1,0.99
13656730,1,1,0.98
14731534,1,1,0.83
13656760,1,1,1.0
14732197,0,0,0.2
13658329,0,0,0.07
13729837,0,0,0.0
14745757,1,1,0.8
13732535,0,0,0.0
13738401,0,0,0.18
13753164,1,1,0.83
14758546,0,0,0.09
13766116,1,1,0.73
14774243,0,0,0.19
13814697,0,0,0.0
13815205,1,1,0.88
14781195,0,0,0.19
14789268,0,0,0.14
14823737,0,0,0.01
13864021,0,0,0.11
13865153,0,0,0.04
13865164,0,0,0.01
14823817,0,0,0.11
13880297,1,1,0.99
14841754,0,0,0.07
13883603,1,1,0.83
13892062,1,1,0.82
14853760,0,0,0.16
14858241,0,0,0.03
13909907,1,1,0.91
14861025,0,0,0.07
13929148,0,0,0.04
14868530,0,0,0.11
13989870,1,1,0.96
14874431,1,1,0.78
13999335,0,0,0.18
14000243,1,1,0.8
14013108,0,0,0.13
14031603,1,1,0.87
14053235,0,0,0.07
14885810,0,0,0.13
14074103,0,0,0.12
14094314,0,0,0.13
14102529,1,1,0.73
14886949,1,1,0.72
14162584,1,1,0.96
14899615,0,0,0.1
14927786,1,1,0.78
14172393,1,1,0.65
14184433,1,1,0.65
14198266,1,1,0.86
14927816,0,0,0.16
14934507,0,0,0.14
14199333,0,0,0.2
14218309,1,1,0.94
14935817,0,0,0.08
14965374,0,0,0.03
14222013,1,1,0.84
14251866,1,1,0.86
14975982,1,1,0.72
14298138,1,1,0.79
14301021,0,0,0.02
14992287,1,1,0.78
15008689,0,0,0.18
14340443,0,0,0.12
15024203,0,0,0.11
14344467,0,0,0.09
14356722,0,0,0.12
15027083,1,1,0.83
14369619,0,0,0.06
15041584,1,1,0.86
15042670,0,0,0.05
14373739,1,1,0.83
15057505,0,0,0.07
15058865,0,0,0.14
14387970,0,0,0.14
15071482,1,1,0.8
14487519,0,0,0.14
15072431,1,1,0.8
14522235,0,0,0.12
15095404,0,0,0.17
15099911,0,0,0.08
14571222,0,0,0.15
15101204,1,1,0.74
15121742,0,0,0.08
15133186,1,1,0.78
16006156,0,0,0.07
15149964,0,0,0.16
16042017,1,1,0.94
15163964,0,0,0.11
16043045,1,1,0.81
15197278,0,0,0.03
16043384,0,0,0.12
16077825,1,1,0.81
15283548,0,0,0.08
16084484,1,1,0.86
16135730,1,1,0.81
15302878,0,0,0.22
15360974,1,1,0.72
16145881,1,1,0.86
15396500,1,1,0.86
15429337,1,1,0.7
16156536,0,0,0.21
15434861,0,0,0.03
16175660,1,1,1.0
15471332,0,0,0.13
15496522,0,0,0.0
16181544,0,0,0.05
15507025,0,0,0.13
16188722,1,1,0.92
16208674,1,1,0.93
15561646,1,1,0.86
15581246,0,0,0.11
16290577,0,0,0.02
16325309,0,0,0.09
16333910,0,0,0.1
16337405,0,0,0.16
15649164,1,1,0.84
16346481,1,1,0.91
16350466,0,0,0.14
16368911,1,1,0.71
15732882,0,0,0.18
16395500,0,0,0.18
15735866,0,0,0.12
16406087,0,0,0.07
16430362,0,0,0.08
15760410,1,1,0.89
16437514,0,0,0.0
15774702,0,0,0.11
16443954,0,0,0.03
15802885,1,1,0.93
16451047,0,0,0.11
15808286,1,1,0.73
16509457,0,0,0.17
15834626,0,0,0.08
15841957,1,1,0.82
16568437,0,0,0.12
15859702,1,1,0.79
15883601,0,0,0.19
16584979,0,0,0.17
15969211,0,0,0.1
16005353,0,0,0.04
16604280,0,0,0.1
16621559,0,0,0.11
17386544,0,0,0.2
17422597,0,0,0.08
16689649,0,0,0.18
16703648,0,0,0.12
17423517,1,1,0.79
16721619,0,0,0.08
16738130,1,1,0.81
16739388,0,0,0.22
17465302,0,0,0.14
16761343,1,1,0.78
16764352,0,0,0.05
17509000,1,1,0.96
16766529,0,0,0.01
17510222,1,1,0.94
16769262,0,0,0.17
17514818,0,0,0.16
16782979,0,0,0.16
16783302,0,0,0.14
16796229,1,1,0.72
17560426,0,0,0.1
16844998,0,0,0.21
17572347,0,0,0.08
16855346,0,0,0.19
17575272,0,0,0.06
16858844,0,0,0.26
16860768,0,0,0.09
17612283,0,0,0.1
16883774,0,0,0.19
16929172,0,0,0.07
16930399,1,1,0.75
16940701,0,0,0.0
17696754,0,0,0.03
16941264,0,0,0.04
16943899,0,0,0.0
16970980,0,0,0.05
16984259,1,1,0.77
17718167,0,0,0.05
17031236,0,0,0.13
17734342,1,1,0.7
17746943,0,0,0.0
17076076,1,1,0.82
17076923,0,0,0.18
17747696,1,1,0.82
17093199,0,0,0.03
17094587,0,0,0.2
17795043,1,1,0.85
17111365,1,1,0.83
17796180,1,1,0.92
17815910,1,1,0.58
17154405,0,0,0.13
17834055,0,0,0.06
17844607,0,0,0.05
17235467,0,0,0.09
17236730,0,0,0.1
17908075,0,0,0.21
17236957,0,0,0.16
17265949,0,0,0.18
17929338,1,1,0.73
17320479,0,0,0.13
17327328,0,0,0.18
17955995,0,0,0.14
17336458,0,0,0.1
17977384,0,0,0.0
17342128,0,0,0.08
17360895,0,0,0.16
17361940,0,0,0.12
17368351,0,0,0.04
17994730,0,0,0.0
18655273,1,1,0.81
18016841,1,1,0.76
18657781,0,0,0.19
18673391,0,0,0.1
18025024,0,0,0.12
18686475,0,0,0.07
18036680,0,0,0.07
18045014,1,1,0.91
18693365,1,1,0.83
18053034,0,0,0.02
18706768,1,1,0.8
18737565,1,1,0.76
18062135,0,0,0.11
18754958,0,0,0.01
18767377,0,0,0.08
18088496,0,0,0.0
18794144,0,0,0.04
18090312,0,0,0.01
18794589,0,0,0.03
18806562,0,0,0.13
18195102,0,0,0.0
18813224,0,0,0.2
18195859,1,1,0.8
18826250,1,1,0.7
18835483,1,1,0.82
18199573,0,0,0.08
18215772,1,1,0.79
18878623,0,0,0.11
18250182,1,1,0.91
18914174,0,0,0.11
18295543,0,0,0.15
18917994,1,1,0.77
18927547,0,0,0.05
18932101,0,0,0.04
18933903,0,0,0.12
18348686,1,1,0.81
18947096,0,0,0.13
18362737,1,1,1.0
18961172,0,0,0.15
18400324,1,1,0.77
